sale_id,store_id,product_id,date,quantity,unit_price
SL02253,ST02,PD002,2024-03-29,2,4529
SL02254,ST01,PD016,2024-10-11,10,1467
SL02255,ST01,PD026,2024-06-09,1,10576
SL02256,ST03,PD013,2024-07-16,2,432
SL02257,ST01,PD041,2024-08-30,4,2034
SL02258,ST01,PD019,2024-09-04,12,1711
SL02259,ST01,PD017,2024-05-22,7,5732
SL02260,ST03,PD023,2024-06-02,6,2300
SL02261,ST02,PD006,2024-05-06,4,5275
SL02262,ST03,PD022,2024-10-27,2,4319
SL02263,ST03,PD027,2024-11-13,2,15892
SL02264,ST06,PD023,2024-07-29,7,2300
SL02265,ST01,PD013,2024-12-19,4,432
SL02266,ST02,PD025,2024-04-29,9,16385
SL02267,ST06,PD027,2024-06-06,9,15892
SL02268,ST03,PD026,2024-01-10,1,10576
SL02269,ST03,PD029,2024-05-14,4,29306
SL02270,ST02,PD021,2024-06-11,11,1492
SL02271,ST01,PD001,2024-10-17,2,3754
SL02272,ST03,PD027,2024-04-28,7,15892
SL02273,ST04,PD017,2024-01-11,7,5732
SL02274,ST05,PD028,2024-08-06,11,8913
SL02275,ST04,PD031,2024-09-16,11,4109
SL02276,ST02,PD007,2024-05-15,2,6571
SL02277,ST03,PD020,2024-03-17,5,5655
SL02278,ST05,PD018,2024-08-09,5,5356
SL02279,ST01,PD038,2024-12-16,6,952
SL02280,ST03,PD014,2024-01-13,10,412
SL02281,ST06,PD002,2024-05-15,4,4529
SL02282,ST06,PD023,2024-02-08,9,2300
SL02283,ST01,PD018,2024-07-12,4,5356
SL02284,ST02,PD039,2024-11-03,12,2854
SL02285,ST06,PD017,2024-07-25,6,5732
SL02286,ST02,PD007,2024-03-15,8,6571
SL02287,ST01,PD006,2024-01-18,5,5275
SL02288,ST06,PD040,2024-10-25,2,460
SL02289,ST04,PD012,2024-05-23,4,655
SL02290,ST03,PD034,2024-08-29,12,492
SL02291,ST06,PD002,2024-11-08,9,4529
SL02292,ST05,PD007,2024-03-22,11,6571
SL02293,ST03,PD002,2024-01-25,10,4529
SL02294,ST04,PD007,2024-04-18,4,6571
SL02295,ST06,PD037,2024-03-18,11,2709
SL02296,ST04,PD016,2024-03-06,6,1467
SL02297,ST02,PD038,2024-03-09,9,952
SL02298,ST03,PD028,2024-09-07,12,8913
SL02299,ST01,PD008,2024-12-21,10,3556
SL02300,ST06,PD011,2024-05-30,10,492
SL02301,ST02,PD007,2024-09-18,12,6571
SL02302,ST01,PD014,2024-01-14,7,412
SL02303,ST02,PD012,2024-09-29,2,655
SL02304,ST02,PD033,2024-12-01,10,1390
SL02305,ST03,PD011,2024-07-05,2,492
SL02306,ST04,PD027,2024-10-19,2,15892
SL02307,ST04,PD032,2024-07-23,2,3341
SL02308,ST04,PD037,2024-01-05,8,2709
SL02309,ST01,PD040,2024-02-18,8,460
SL02310,ST05,PD010,2024-03-17,4,6383
SL02311,ST06,PD015,2024-06-16,10,691
SL02312,ST02,PD008,2024-04-17,6,3556
SL02313,ST01,PD014,2024-07-10,4,412
SL02314,ST04,PD023,2024-03-26,12,2300
SL02315,ST04,PD035,2024-03-11,12,3801
SL02316,ST03,PD020,2024-12-23,11,5655
SL02317,ST03,PD002,2024-12-20,1,4529
SL02318,ST03,PD037,2024-02-23,5,2709
SL02319,ST06,PD029,2024-09-11,2,29306
SL02320,ST05,PD028,2024-03-25,9,8913
SL02321,ST05,PD040,2024-03-29,2,460
SL02322,ST06,PD035,2024-03-06,5,3801
SL02323,ST04,PD019,2024-10-07,3,1711
SL02324,ST04,PD007,2024-04-09,7,6571
SL02325,ST05,PD009,2024-09-06,1,5020
SL02326,ST05,PD014,2024-08-08,11,412
SL02327,ST06,PD019,2024-12-22,11,1711
SL02328,ST06,PD041,2024-08-12,4,2034
SL02329,ST06,PD010,2024-03-24,4,6383
SL02330,ST02,PD009,2024-05-09,3,5020
SL02331,ST02,PD028,2024-08-19,9,8913
SL02332,ST04,PD014,2024-09-19,12,412
SL02333,ST02,PD006,2024-06-23,5,5275
SL02334,ST03,PD007,2024-06-24,3,6571
SL02335,ST04,PD034,2024-10-04,5,492
SL02336,ST03,PD031,2024-11-08,1,4109
SL02337,ST03,PD018,2024-08-26,5,5356
SL02338,ST04,PD006,2024-08-05,5,5275
SL02339,ST03,PD014,2024-05-17,2,412
SL02340,ST03,PD001,2024-08-22,10,3754
SL02341,ST06,PD020,2024-01-18,7,5655
SL02342,ST02,PD021,2024-06-28,4,1492
SL02343,ST05,PD012,2024-05-06,11,655
SL02344,ST03,PD009,2024-06-02,5,5020
SL02345,ST02,PD035,2024-05-22,12,3801
SL02346,ST01,PD024,2024-10-22,10,26387
SL02347,ST03,PD024,2024-01-03,9,26387
SL02348,ST04,PD039,2024-09-04,6,2854
SL02349,ST04,PD017,2024-03-10,12,5732
SL02350,ST01,PD035,2024-06-13,11,3801
SL02351,ST01,PD029,2024-08-07,7,29306
SL02352,ST03,PD012,2024-12-31,1,655
SL02353,ST06,PD007,2024-08-07,3,6571
SL02354,ST01,PD012,2024-06-02,4,655
SL02355,ST04,PD029,2024-03-04,5,29306
SL02356,ST03,PD040,2024-10-07,8,460
SL02357,ST03,PD011,2024-09-22,5,492
SL02358,ST02,PD038,2024-08-07,2,952
SL02359,ST02,PD023,2024-09-22,11,2300
SL02360,ST01,PD016,2024-06-14,7,1467
SL02361,ST02,PD036,2024-01-27,9,2507
SL02362,ST05,PD004,2024-03-30,1,4324
SL02363,ST06,PD031,2024-09-14,1,4109
SL02364,ST05,PD039,2024-09-20,3,2854
SL02365,ST01,PD011,2024-10-24,3,492
SL02366,ST02,PD023,2024-11-16,2,2300
SL02367,ST06,PD001,2024-12-26,10,3754
SL02368,ST02,PD018,2024-04-10,11,5356
SL02369,ST06,PD023,2024-05-12,8,2300
SL02370,ST01,PD037,2024-04-18,1,2709
SL02371,ST04,PD011,2024-10-24,3,492
SL02372,ST05,PD038,2024-01-06,3,952
SL02373,ST01,PD021,2024-01-12,1,1492
SL02374,ST02,PD011,2024-09-02,10,492
SL02375,ST02,PD036,2024-07-03,8,2507
SL02376,ST05,PD037,2024-09-19,9,2709
SL02377,ST03,PD016,2024-11-09,12,1467
SL02378,ST02,PD017,2024-03-27,7,5732
SL02379,ST02,PD003,2024-04-01,3,6235
SL02380,ST01,PD020,2024-10-09,1,5655
SL02381,ST04,PD030,2024-11-24,1,1814
SL02382,ST02,PD001,2024-09-03,9,3754
SL02383,ST04,PD007,2024-02-24,6,6571
SL02384,ST04,PD004,2024-10-04,6,4324
SL02385,ST03,PD010,2024-07-14,1,6383
SL02386,ST05,PD033,2024-10-14,10,1390
SL02387,ST05,PD024,2024-03-23,11,26387
SL02388,ST05,PD004,2024-06-16,2,4324
SL02389,ST01,PD023,2024-04-05,3,2300
SL02390,ST04,PD033,2024-07-15,1,1390
SL02391,ST05,PD002,2024-10-25,10,4529
SL02392,ST06,PD030,2024-05-28,10,1814
SL02393,ST01,PD018,2024-02-22,8,5356
SL02394,ST03,PD008,2024-10-25,1,3556
SL02395,ST04,PD016,2024-05-31,9,1467
SL02396,ST02,PD032,2024-08-29,3,3341
SL02397,ST05,PD023,2024-12-10,11,2300
SL02398,ST01,PD002,2024-03-15,6,4529
SL02399,ST05,PD039,2024-08-06,9,2854
SL02400,ST05,PD018,2024-12-19,4,5356
SL02401,ST02,PD018,2024-12-23,3,5356
SL02402,ST06,PD037,2024-12-18,8,2709
SL02403,ST06,PD035,2024-08-06,11,3801
SL02404,ST01,PD032,2024-06-20,5,3341
SL02405,ST06,PD012,2024-10-17,12,655
SL02406,ST06,PD022,2024-11-13,10,4319
SL02407,ST04,PD021,2024-02-11,10,1492
SL02408,ST04,PD020,2024-12-09,11,5655
SL02409,ST01,PD032,2024-01-23,8,3341
SL02410,ST05,PD006,2024-02-12,12,5275
SL02411,ST02,PD004,2024-07-06,4,4324
SL02412,ST04,PD015,2024-04-24,6,691
SL02413,ST02,PD040,2024-02-28,11,460
SL02414,ST02,PD031,2024-04-13,5,4109
SL02415,ST03,PD001,2024-11-19,2,3754
SL02416,ST03,PD024,2024-09-29,12,26387
SL02417,ST06,PD035,2024-08-10,7,3801
SL02418,ST01,PD016,2024-12-03,11,1467
SL02419,ST06,PD018,2024-04-23,9,5356
SL02420,ST01,PD030,2024-07-11,2,1814
SL02421,ST03,PD005,2024-06-04,3,912
SL02422,ST01,PD008,2024-12-22,9,3556
SL02423,ST05,PD033,2024-06-22,10,1390
SL02424,ST05,PD017,2024-12-29,2,5732
SL02425,ST02,PD040,2024-12-29,7,460
SL02426,ST06,PD021,2024-10-24,6,1492
SL02427,ST04,PD008,2024-04-15,4,3556
SL02428,ST06,PD026,2024-07-18,7,10576
SL02429,ST05,PD020,2024-03-02,5,5655
SL02430,ST01,PD015,2024-04-21,8,691
SL02431,ST01,PD017,2024-01-01,12,5732
SL02432,ST05,PD006,2024-10-06,1,5275
SL02433,ST01,PD008,2024-01-03,7,3556
SL02434,ST05,PD016,2024-03-25,3,1467
SL02435,ST03,PD018,2024-04-30,3,5356
SL02436,ST03,PD025,2024-05-15,10,16385
SL02437,ST01,PD021,2024-12-07,9,1492
SL02438,ST06,PD039,2024-12-02,9,2854
SL02439,ST06,PD008,2024-10-23,8,3556
SL02440,ST06,PD033,2024-12-05,6,1390
SL02441,ST01,PD021,2024-08-18,10,1492
SL02442,ST03,PD008,2024-05-25,4,3556
SL02443,ST05,PD026,2024-10-12,1,10576
SL02444,ST03,PD014,2024-07-06,10,412
SL02445,ST05,PD017,2024-10-31,4,5732
SL02446,ST03,PD002,2024-11-11,5,4529
SL02447,ST05,PD004,2024-01-24,10,4324
SL02448,ST01,PD005,2024-01-03,7,912
SL02449,ST03,PD038,2024-07-24,10,952
SL02450,ST01,PD035,2024-11-04,9,3801
SL02451,ST02,PD014,2024-04-07,2,412
SL02452,ST04,PD026,2024-10-28,3,10576
SL02453,ST04,PD025,2024-05-27,1,16385
SL02454,ST06,PD016,2024-01-25,8,1467
SL02455,ST01,PD023,2024-06-21,10,2300
SL02456,ST05,PD037,2024-01-14,11,2709
SL02457,ST03,PD028,2024-01-11,9,8913
SL02458,ST01,PD008,2024-07-11,8,3556
SL02459,ST01,PD008,2024-10-21,2,3556
SL02460,ST05,PD029,2024-07-11,6,29306
SL02461,ST01,PD007,2024-06-15,10,6571
SL02462,ST01,PD011,2024-10-03,7,492
SL02463,ST02,PD022,2024-09-12,5,4319
SL02464,ST03,PD038,2024-06-30,12,952
SL02465,ST06,PD023,2024-09-29,4,2300
SL02466,ST02,PD039,2024-02-13,9,2854
SL02467,ST06,PD024,2024-08-10,7,26387
SL02468,ST03,PD022,2024-10-16,4,4319
SL02469,ST04,PD017,2024-09-18,2,5732
SL02470,ST04,PD010,2024-09-21,9,6383
SL02471,ST06,PD033,2024-03-04,1,1390
SL02472,ST06,PD031,2024-11-18,12,4109
SL02473,ST04,PD036,2024-12-26,11,2507
SL02474,ST02,PD016,2024-01-31,2,1467
SL02475,ST04,PD039,2024-01-21,11,2854
SL02476,ST01,PD014,2024-09-08,11,412
SL02477,ST01,PD034,2024-08-25,12,492
SL02478,ST02,PD028,2024-05-07,12,8913
SL02479,ST03,PD012,2024-06-20,9,655
SL02480,ST01,PD035,2024-02-13,11,3801
SL02481,ST06,PD040,2024-02-29,3,460
SL02482,ST04,PD029,2024-08-02,2,29306
SL02483,ST01,PD024,2024-10-06,1,26387
SL02484,ST05,PD029,2024-05-16,5,29306
SL02485,ST03,PD009,2024-07-18,8,5020
SL02486,ST06,PD028,2024-01-10,1,8913
SL02487,ST06,PD017,2024-03-12,6,5732
SL02488,ST04,PD039,2024-07-29,6,2854
SL02489,ST01,PD032,2024-04-04,6,3341
SL02490,ST03,PD017,2024-06-28,9,5732
SL02491,ST04,PD020,2024-10-17,11,5655
SL02492,ST01,PD023,2024-10-31,7,2300
SL02493,ST03,PD005,2024-10-20,10,912
SL02494,ST01,PD002,2024-12-03,12,4529
SL02495,ST01,PD017,2024-12-20,10,5732
SL02496,ST03,PD002,2024-06-04,11,4529
SL02497,ST03,PD020,2024-10-19,7,5655
SL02498,ST06,PD011,2024-07-10,3,492
SL02499,ST04,PD008,2024-06-27,4,3556
SL02500,ST05,PD036,2024-08-21,12,2507
