transaction_id,account_id,date,type,amount,channel
TX01804,AC0331,2024-10-27,withdrawal,16120.84,Online
TX01805,AC0301,2024-12-23,transfer,112409.96,Branch
TX01806,AC0432,2024-11-02,deposit,39024.28,Mobile App
TX01807,AC0018,2024-10-28,withdrawal,122173.21,ATM
TX01808,AC0444,2024-05-24,withdrawal,21866.91,Mobile App
TX01809,AC0397,2024-08-11,withdrawal,32863.5,Online
TX01810,AC0382,2024-04-23,withdrawal,134031.65,ATM
TX01811,AC0067,2024-02-21,deposit,107930.86,ATM
TX01812,AC0339,2024-02-23,withdrawal,92579.72,Branch
TX01813,AC0117,2024-05-08,deposit,1110.52,ATM
TX01814,AC0094,2024-12-16,transfer,65822.14,Online
TX01815,AC0071,2024-04-08,withdrawal,140887.5,Branch
TX01816,AC0089,2024-11-22,deposit,51480.69,Mobile App
TX01817,AC0383,2024-09-15,transfer,10099.99,Online
TX01818,AC0466,2024-03-06,withdrawal,67812.56,Mobile App
TX01819,AC0030,2024-06-17,withdrawal,10575.18,ATM
TX01820,AC0197,2024-12-23,deposit,148123.72,Online
TX01821,AC0358,2024-05-10,withdrawal,60421.7,Mobile App
TX01822,AC0383,2024-10-21,withdrawal,59016.54,Branch
TX01823,AC0264,2024-08-07,transfer,93718.06,Mobile App
TX01824,AC0099,2024-12-13,withdrawal,145674.25,Mobile App
TX01825,AC0079,2024-04-13,transfer,120695.75,ATM
TX01826,AC0430,2024-10-05,deposit,86302.55,Online
TX01827,AC0214,2024-02-12,transfer,60416.02,ATM
TX01828,AC0051,2024-08-02,withdrawal,53771.13,Branch
TX01829,AC0376,2024-08-18,transfer,142686.95,Branch
TX01830,AC0256,2024-12-06,transfer,48709.82,Branch
TX01831,AC0455,2024-09-09,withdrawal,15431.48,Online
TX01832,AC0131,2024-08-28,transfer,41552.28,ATM
TX01833,AC0027,2024-07-16,transfer,50967.98,Mobile App
TX01834,AC0414,2024-09-28,deposit,44029.94,ATM
TX01835,AC0183,2024-02-06,transfer,57700.87,Branch
TX01836,AC0167,2024-02-24,deposit,26681.2,Branch
TX01837,AC0442,2024-06-03,withdrawal,10772.31,Mobile App
TX01838,AC0478,2024-05-31,deposit,21986.18,Online
TX01839,AC0104,2024-09-27,transfer,136866.33,Mobile App
TX01840,AC0009,2024-09-19,withdrawal,125556.36,Mobile App
TX01841,AC0445,2024-01-22,deposit,68168.98,Online
TX01842,AC0210,2024-04-09,deposit,132343.58,Branch
TX01843,AC0415,2024-05-17,deposit,137487.89,Mobile App
TX01844,AC0032,2024-03-29,deposit,119698.39,Branch
TX01845,AC0375,2024-01-25,withdrawal,5044.32,Branch
TX01846,AC0383,2024-02-05,withdrawal,40732.67,ATM
TX01847,AC0299,2024-08-09,deposit,123639.04,Mobile App
TX01848,AC0306,2024-09-05,transfer,20671.96,Branch
TX01849,AC0173,2024-03-19,withdrawal,16872.62,Branch
TX01850,AC0200,2024-11-08,withdrawal,79230.7,Branch
TX01851,AC0163,2024-01-22,transfer,31094.27,Mobile App
TX01852,AC0385,2024-12-19,transfer,45223.69,ATM
TX01853,AC0294,2024-06-13,transfer,96212.86,Online
TX01854,AC0294,2024-05-08,deposit,133296.54,ATM
TX01855,AC0072,2024-12-02,transfer,662.92,Branch
TX01856,AC0139,2024-03-16,deposit,120313.9,ATM
TX01857,AC0182,2024-09-28,deposit,50152.47,Branch
TX01858,AC0313,2024-01-09,transfer,29085.87,Branch
TX01859,AC0079,2024-01-21,withdrawal,14907.17,Mobile App
TX01860,AC0341,2024-08-23,transfer,43212.56,Mobile App
TX01861,AC0236,2024-07-04,withdrawal,143372.29,ATM
TX01862,AC0337,2024-06-07,deposit,77266.05,Mobile App
TX01863,AC0378,2024-05-16,deposit,30619.26,Online
TX01864,AC0430,2024-11-06,withdrawal,118112.83,Mobile App
TX01865,AC0357,2024-09-20,withdrawal,16350.17,Mobile App
TX01866,AC0082,2024-05-05,withdrawal,25663.13,Mobile App
TX01867,AC0016,2024-11-25,withdrawal,108524.45,Mobile App
TX01868,AC0367,2024-11-14,withdrawal,25279.08,Mobile App
TX01869,AC0430,2024-09-03,withdrawal,139249.72,Online
TX01870,AC0051,2024-08-15,withdrawal,105119.18,Mobile App
TX01871,AC0207,2024-04-03,withdrawal,98751.88,ATM
TX01872,AC0191,2024-02-17,deposit,70576.49,Online
TX01873,AC0151,2024-03-16,transfer,123587.64,Branch
TX01874,AC0289,2024-06-08,transfer,93617.2,ATM
TX01875,AC0478,2024-08-03,deposit,35717.2,Mobile App
TX01876,AC0372,2024-03-14,withdrawal,98237.63,ATM
TX01877,AC0231,2024-11-15,deposit,147114.06,Online
TX01878,AC0117,2024-08-29,deposit,5868.78,Mobile App
TX01879,AC0162,2024-05-19,transfer,8816.51,Branch
TX01880,AC0415,2024-08-26,transfer,87348.28,Branch
TX01881,AC0037,2024-11-17,transfer,63397.53,Branch
TX01882,AC0161,2024-04-13,deposit,148330.52,ATM
TX01883,AC0432,2024-08-19,withdrawal,69683.95,ATM
TX01884,AC0181,2024-10-25,deposit,48400.64,ATM
TX01885,AC0286,2024-10-24,withdrawal,55754.29,Mobile App
TX01886,AC0086,2024-07-26,withdrawal,76076.43,Mobile App
TX01887,AC0211,2024-04-15,deposit,129256.06,ATM
TX01888,AC0351,2024-09-02,transfer,12351.4,Online
TX01889,AC0304,2024-07-23,deposit,27470.8,ATM
TX01890,AC0324,2024-06-19,deposit,82303.71,ATM
TX01891,AC0080,2024-10-17,transfer,127176.51,ATM
TX01892,AC0262,2024-03-09,deposit,97503.97,Mobile App
TX01893,AC0004,2024-07-24,transfer,107432.66,ATM
TX01894,AC0448,2024-03-01,deposit,68474.9,Online
TX01895,AC0113,2024-09-03,deposit,88627.22,Online
TX01896,AC0199,2024-10-10,withdrawal,33973.6,Mobile App
TX01897,AC0339,2024-06-04,transfer,138237.37,Online
TX01898,AC0366,2024-06-10,deposit,63398.11,Branch
TX01899,AC0236,2024-09-18,transfer,129406.7,Online
TX01900,AC0499,2024-04-07,withdrawal,53469.83,Mobile App
TX01901,AC0007,2024-09-06,transfer,35800.78,ATM
TX01902,AC0393,2024-03-28,withdrawal,15472.43,Branch
TX01903,AC0175,2024-11-19,deposit,102361.16,Branch
TX01904,AC0226,2024-12-12,deposit,53942.72,ATM
TX01905,AC0269,2024-09-01,withdrawal,77728.45,Branch
TX01906,AC0135,2024-01-23,withdrawal,55462.85,Online
TX01907,AC0054,2024-02-09,withdrawal,10051.76,Mobile App
TX01908,AC0487,2024-01-27,deposit,113005.14,Online
TX01909,AC0332,2024-06-14,deposit,30168.59,Mobile App
TX01910,AC0059,2024-06-15,transfer,122960.76,ATM
TX01911,AC0381,2024-01-20,transfer,131812.05,Mobile App
TX01912,AC0317,2024-08-16,deposit,131119.7,Online
TX01913,AC0119,2024-11-23,withdrawal,120742.34,Branch
TX01914,AC0183,2024-08-06,withdrawal,39878.99,Mobile App
TX01915,AC0295,2024-05-30,deposit,137289.43,Online
TX01916,AC0420,2024-08-04,transfer,143089.94,ATM
TX01917,AC0034,2024-08-09,withdrawal,140675.94,Branch
TX01918,AC0246,2024-04-21,transfer,76151.77,Online
TX01919,AC0445,2024-03-01,withdrawal,87552.68,Mobile App
TX01920,AC0188,2024-08-19,deposit,90412.28,Online
TX01921,AC0340,2024-08-12,withdrawal,16116.86,Mobile App
TX01922,AC0493,2024-10-13,withdrawal,106745.22,Online
TX01923,AC0290,2024-02-15,withdrawal,84101.98,Branch
TX01924,AC0329,2024-03-24,withdrawal,34382.55,Branch
TX01925,AC0047,2024-07-11,withdrawal,10811.4,Branch
TX01926,AC0321,2024-05-10,withdrawal,87670.15,Mobile App
TX01927,AC0013,2024-08-26,withdrawal,45333.72,Mobile App
TX01928,AC0434,2024-08-29,withdrawal,58622.04,ATM
TX01929,AC0177,2024-11-19,withdrawal,81943.02,ATM
TX01930,AC0472,2024-11-17,transfer,40526.35,ATM
TX01931,AC0218,2024-02-02,transfer,939.14,ATM
TX01932,AC0486,2024-03-23,deposit,11999.92,ATM
TX01933,AC0208,2024-10-16,deposit,97006.8,Branch
TX01934,AC0457,2024-02-20,withdrawal,118266.48,Branch
TX01935,AC0429,2024-05-20,transfer,58297.29,ATM
TX01936,AC0362,2024-10-29,withdrawal,122686.12,Online
TX01937,AC0356,2024-09-06,transfer,43526.33,Online
TX01938,AC0303,2024-03-05,transfer,43648.02,Online
TX01939,AC0498,2024-04-13,deposit,121880.21,Mobile App
TX01940,AC0493,2024-11-20,withdrawal,145402.04,ATM
TX01941,AC0295,2024-11-26,transfer,106208.49,Online
TX01942,AC0060,2024-10-12,withdrawal,62634.61,Mobile App
TX01943,AC0236,2024-03-04,transfer,148497.18,Mobile App
TX01944,AC0223,2024-02-09,deposit,21362.7,Branch
TX01945,AC0383,2024-07-20,withdrawal,42043.78,ATM
TX01946,AC0069,2024-03-06,deposit,102167.38,Online
TX01947,AC0138,2024-11-10,deposit,11319.39,Online
TX01948,AC0372,2024-08-12,transfer,83282.15,Mobile App
TX01949,AC0250,2024-07-02,deposit,14521.21,Mobile App
TX01950,AC0315,2024-02-06,withdrawal,22883.13,Branch
TX01951,AC0142,2024-07-25,deposit,41515.0,ATM
TX01952,AC0316,2024-03-25,withdrawal,37174.33,Branch
TX01953,AC0033,2024-08-22,withdrawal,127794.19,Branch
TX01954,AC0223,2024-06-06,deposit,130348.78,Mobile App
TX01955,AC0417,2024-01-27,deposit,82663.03,Online
TX01956,AC0251,2024-03-06,transfer,33118.7,Branch
TX01957,AC0377,2024-11-25,transfer,134097.37,Branch
TX01958,AC0183,2024-10-25,deposit,96084.14,Mobile App
TX01959,AC0351,2024-08-12,transfer,127695.78,Branch
TX01960,AC0416,2024-02-17,withdrawal,91374.47,ATM
TX01961,AC0111,2024-10-07,withdrawal,870.78,Online
TX01962,AC0381,2024-06-20,withdrawal,10000.11,Online
TX01963,AC0426,2024-05-18,withdrawal,138841.26,Branch
TX01964,AC0449,2024-10-08,transfer,72426.12,Online
TX01965,AC0274,2024-10-01,withdrawal,86113.11,Branch
TX01966,AC0241,2024-05-03,withdrawal,10382.65,Branch
TX01967,AC0142,2024-07-12,deposit,56381.81,Mobile App
TX01968,AC0150,2024-10-24,withdrawal,22748.13,ATM
TX01969,AC0059,2024-05-13,transfer,79134.48,Mobile App
TX01970,AC0302,2024-06-11,withdrawal,9997.39,ATM
TX01971,AC0149,2024-01-08,withdrawal,43169.53,Mobile App
TX01972,AC0254,2024-11-29,transfer,64026.42,Online
TX01973,AC0027,2024-12-23,withdrawal,75556.24,ATM
TX01974,AC0052,2024-12-22,transfer,144771.87,ATM
TX01975,AC0160,2024-04-15,deposit,49023.58,ATM
TX01976,AC0129,2024-04-27,transfer,72466.47,Mobile App
TX01977,AC0088,2024-11-19,deposit,141820.64,ATM
TX01978,AC0249,2024-10-07,deposit,82544.5,ATM
TX01979,AC0024,2024-11-10,transfer,94813.84,Branch
TX01980,AC0217,2024-06-03,deposit,49934.94,Mobile App
TX01981,AC0430,2024-01-28,transfer,96526.07,ATM
TX01982,AC0074,2024-08-07,withdrawal,37036.47,ATM
TX01983,AC0191,2024-05-14,deposit,106155.95,Online
TX01984,AC0007,2024-07-25,deposit,8392.68,Online
TX01985,AC0028,2024-04-04,transfer,131204.67,Branch
TX01986,AC0466,2024-12-22,deposit,101454.38,Online
TX01987,AC0087,2024-05-27,deposit,14827.73,Online
TX01988,AC0014,2024-07-25,transfer,72319.74,ATM
TX01989,AC0162,2024-02-08,withdrawal,48303.9,Online
TX01990,AC0010,2024-02-18,transfer,63950.03,Online
TX01991,AC0106,2024-09-22,deposit,19744.39,Online
TX01992,AC0143,2024-01-20,deposit,148686.46,Online
TX01993,AC0445,2024-10-27,deposit,28036.29,Online
TX01994,AC0025,2024-07-09,transfer,21405.8,ATM
TX01995,AC0049,2024-12-05,deposit,127625.29,ATM
TX01996,AC0389,2024-04-16,withdrawal,80360.67,Online
TX01997,AC0115,2024-10-21,deposit,29270.24,Online
TX01998,AC0187,2024-04-02,transfer,143325.85,ATM
TX01999,AC0408,2024-04-19,deposit,36866.92,Branch
TX02000,AC0172,2024-07-29,withdrawal,50321.86,Online
